dataset	mismatches	cover_extension	island_of_exact_match	num_probes
hantavirus_z10	4	20	25	156
hantavirus_z10	4	30	25	130
hantavirus_z10	4	40	25	113
hantavirus_z10	4	50	25	90
hantavirus_z10	5	0	25	191
hantavirus_z10	5	10	25	198
hantavirus_z10	5	20	25	161
hantavirus_z10	5	30	25	132
hantavirus_z10	5	40	25	106
hantavirus_z10	5	50	25	88
hantavirus_z10	6	0	25	194
hantavirus_z10	6	10	25	206
hantavirus_z10	6	20	25	155
hantavirus_z10	6	30	25	126
hantavirus_z10	6	40	25	115
hantavirus_z10	6	50	25	91
hantavirus_z10	7	0	25	192
hantavirus_z10	7	10	25	205
hantavirus_z10	7	20	25	160
hantavirus_z10	7	30	25	131
hantavirus_z10	7	40	25	111
hantavirus_z10	7	50	25	94
hantavirus_z10	8	0	25	197
hantavirus_z10	8	10	25	204
hantavirus_z10	8	20	25	151
hantavirus_z10	8	30	25	126
hantavirus_z10	8	40	25	106
hantavirus_z10	8	50	25	89
hazara_orthonairovirus	0	0	25	323
hazara_orthonairovirus	0	10	25	322
hazara_orthonairovirus	0	20	25	250
hazara_orthonairovirus	0	30	25	201
hazara_orthonairovirus	0	40	25	172
hazara_orthonairovirus	0	50	25	142
hazara_orthonairovirus	1	0	25	307
hazara_orthonairovirus	1	10	25	311
hazara_orthonairovirus	1	20	25	249
hazara_orthonairovirus	1	30	25	196
hazara_orthonairovirus	1	40	25	175
hazara_orthonairovirus	1	50	25	145
hazara_orthonairovirus	2	0	25	308
hazara_orthonairovirus	2	10	25	317
hazara_orthonairovirus	2	20	25	246
hazara_orthonairovirus	2	30	25	199
hazara_orthonairovirus	2	40	25	168
hazara_orthonairovirus	2	50	25	141
hazara_orthonairovirus	3	0	25	320
hazara_orthonairovirus	3	10	25	322
hazara_orthonairovirus	3	20	25	251
hazara_orthonairovirus	3	30	25	195
hazara_orthonairovirus	3	40	25	171
hazara_orthonairovirus	3	50	25	148
hazara_orthonairovirus	4	0	25	307
hazara_orthonairovirus	4	10	25	317
hazara_orthonairovirus	4	20	25	244
hazara_orthonairovirus	4	30	25	198
hazara_orthonairovirus	4	40	25	174
hazara_orthonairovirus	4	50	25	140
hazara_orthonairovirus	5	0	25	312
hazara_orthonairovirus	5	10	25	319
hazara_orthonairovirus	5	20	25	244
hazara_orthonairovirus	5	30	25	204
hazara_orthonairovirus	5	40	25	168
hazara_orthonairovirus	5	50	25	141
hazara_orthonairovirus	6	0	25	316
hazara_orthonairovirus	6	10	25	315
hazara_orthonairovirus	6	20	25	250
hazara_orthonairovirus	6	30	25	195
hazara_orthonairovirus	6	40	25	170
hazara_orthonairovirus	6	50	25	145
hazara_orthonairovirus	7	0	25	311
hazara_orthonairovirus	7	10	25	316
hazara_orthonairovirus	7	20	25	245
hazara_orthonairovirus	7	30	25	204
hazara_orthonairovirus	7	40	25	172
hazara_orthonairovirus	7	50	25	141
hazara_orthonairovirus	8	0	25	308
hazara_orthonairovirus	8	10	25	318
hazara_orthonairovirus	8	20	25	246
hazara_orthonairovirus	8	30	25	199
hazara_orthonairovirus	8	40	25	175
hazara_orthonairovirus	8	50	25	147
heartland	0	0	25	474
heartland	0	10	25	447
heartland	0	20	25	341
heartland	0	30	25	255
heartland	0	40	25	223
heartland	0	50	25	183
heartland	1	0	25	337
heartland	1	10	25	316
heartland	1	20	25	231
heartland	1	30	25	185
heartland	1	40	25	156
heartland	1	50	25	127
heartland	2	0	25	269
heartland	2	10	25	241
heartland	2	20	25	193
heartland	2	30	25	152
heartland	2	40	25	128
heartland	2	50	25	109
heartland	3	0	25	236
heartland	3	10	25	214
heartland	3	20	25	166
heartland	3	30	25	129
heartland	3	40	25	115
heartland	3	50	25	100
heartland	4	0	25	221
heartland	4	10	25	207
heartland	4	20	25	158
heartland	4	30	25	134
heartland	4	40	25	115
heartland	4	50	25	95
heartland	5	0	25	205
heartland	5	10	25	196
heartland	5	20	25	160
heartland	5	30	25	123
heartland	5	40	25	109
heartland	5	50	25	93
heartland	6	0	25	207
heartland	6	10	25	189
heartland	6	20	25	158
heartland	6	30	25	126
heartland	6	40	25	110
heartland	6	50	25	95
heartland	7	0	25	203
heartland	7	10	25	186
heartland	7	20	25	154
heartland	7	30	25	127
heartland	7	40	25	112
heartland	7	50	25	91
heartland	8	0	25	207
heartland	8	10	25	197
heartland	8	20	25	158
heartland	8	30	25	125
heartland	8	40	25	108
heartland	8	50	25	95
hendra_henipavirus	0	0	25	784
hendra_henipavirus	0	10	25	673
hendra_henipavirus	0	20	25	489
hendra_henipavirus	0	30	25	373
hendra_henipavirus	0	40	25	311
hendra_henipavirus	0	50	25	243
hendra_henipavirus	1	0	25	385
hendra_henipavirus	1	10	25	340
hendra_henipavirus	1	20	25	279
hendra_henipavirus	1	30	25	220
hendra_henipavirus	1	40	25	189
hendra_henipavirus	1	50	25	155
hendra_henipavirus	2	0	25	325
hendra_henipavirus	2	10	25	306
hendra_henipavirus	2	20	25	253
hendra_henipavirus	2	30	25	199
hendra_henipavirus	2	40	25	166
hendra_henipavirus	2	50	25	146
hendra_henipavirus	3	0	25	330
hendra_henipavirus	3	10	25	299
hendra_henipavirus	3	20	25	239
hendra_henipavirus	3	30	25	193
hendra_henipavirus	3	40	25	177
hendra_henipavirus	3	50	25	140
hendra_henipavirus	4	0	25	324
hendra_henipavirus	4	10	25	295
hendra_henipavirus	4	20	25	244
hendra_henipavirus	4	30	25	198
hendra_henipavirus	4	40	25	175
hendra_henipavirus	4	50	25	147
hendra_henipavirus	5	0	25	322
hendra_henipavirus	5	10	25	288
hendra_henipavirus	5	20	25	243
hendra_henipavirus	5	30	25	200
hendra_henipavirus	5	40	25	176
hendra_henipavirus	5	50	25	143
hendra_henipavirus	6	0	25	311
hendra_henipavirus	6	10	25	290
hendra_henipavirus	6	20	25	243
hendra_henipavirus	6	30	25	203
hendra_henipavirus	6	40	25	176
hendra_henipavirus	6	50	25	145
hendra_henipavirus	7	0	25	315
hendra_henipavirus	7	10	25	288
hendra_henipavirus	7	20	25	242
hendra_henipavirus	7	30	25	200
hendra_henipavirus	7	40	25	170
hendra_henipavirus	7	50	25	149
hendra_henipavirus	8	0	25	325
hendra_henipavirus	8	10	25	298
hendra_henipavirus	8	20	25	245
hendra_henipavirus	8	30	25	190
hendra_henipavirus	8	40	25	175
hendra_henipavirus	8	50	25	145
hepacivirus_a	0	0	25	153
hepacivirus_a	0	10	25	156
hepacivirus_a	0	20	25	125
hepacivirus_a	0	30	25	103
hepacivirus_a	0	40	25	87
hepacivirus_a	0	50	25	72
hepacivirus_a	1	0	25	152
hepacivirus_a	1	10	25	160
hepacivirus_a	1	20	25	125
hepacivirus_a	1	30	25	102
hepacivirus_a	1	40	25	88
hepacivirus_a	1	50	25	71
hepacivirus_a	2	0	25	154
hepacivirus_a	2	10	25	163
hepacivirus_a	2	20	25	126
hepacivirus_a	2	30	25	98
hepacivirus_a	2	40	25	91
hepacivirus_a	2	50	25	72
hepacivirus_a	3	0	25	154
hepacivirus_a	3	10	25	164
hepacivirus_a	3	20	25	128
hepacivirus_a	3	30	25	103
hepacivirus_a	3	40	25	91
hepacivirus_a	3	50	25	75
hepacivirus_a	4	0	25	152
hepacivirus_a	4	10	25	157
hepacivirus_a	4	20	25	122
hepacivirus_a	4	30	25	101
hepacivirus_a	4	40	25	89
hepacivirus_a	4	50	25	70
hepacivirus_a	5	0	25	153
hepacivirus_a	5	10	25	158
hepacivirus_a	5	20	25	125
hepacivirus_a	5	30	25	96
hepacivirus_a	5	40	25	89
hepacivirus_a	5	50	25	69
hepacivirus_a	6	0	25	150
hepacivirus_a	6	10	25	166
hepacivirus_a	6	20	25	121
hepacivirus_a	6	30	25	104
hepacivirus_a	6	40	25	87
hepacivirus_a	6	50	25	71
hepacivirus_a	7	0	25	151
hepacivirus_a	7	10	25	162
hepacivirus_a	7	20	25	129
hepacivirus_a	7	30	25	105
hepacivirus_a	7	40	25	85
hepacivirus_a	7	50	25	71
hepacivirus_a	8	0	25	154
hepacivirus_a	8	10	25	163
hepacivirus_a	8	20	25	121
hepacivirus_a	8	30	25	104
hepacivirus_a	8	40	25	87
hepacivirus_a	8	50	25	68
hepacivirus_b	0	0	25	148
hepacivirus_b	0	10	25	156
hepacivirus_b	0	20	25	120
hepacivirus_b	0	30	25	100
hepacivirus_b	0	40	25	84
hepacivirus_b	0	50	25	72
hepacivirus_b	1	0	25	147
hepacivirus_b	1	10	25	152
hepacivirus_b	1	20	25	124
hepacivirus_b	1	30	25	101
hepacivirus_b	1	40	25	83
hepacivirus_b	1	50	25	72
hepacivirus_b	2	0	25	145
hepacivirus_b	2	10	25	151
hepacivirus_b	2	20	25	121
hepacivirus_b	2	30	25	96
hepacivirus_b	2	40	25	82
hepacivirus_b	2	50	25	73
hepacivirus_b	3	0	25	147
hepacivirus_b	3	10	25	157
hepacivirus_b	3	20	25	123
hepacivirus_b	3	30	25	106
hepacivirus_b	3	40	25	87
hepacivirus_b	3	50	25	70
hepacivirus_b	4	0	25	149
hepacivirus_b	4	10	25	159
hepacivirus_b	4	20	25	121
hepacivirus_b	4	30	25	98
hepacivirus_b	4	40	25	86
hepacivirus_b	4	50	25	67
hepacivirus_b	5	0	25	144
hepacivirus_b	5	10	25	154
hepacivirus_b	5	20	25	119
hepacivirus_b	5	30	25	98
hepacivirus_b	5	40	25	79
hepacivirus_b	5	50	25	69
hepacivirus_b	6	0	25	142
hepacivirus_b	6	10	25	155
hepacivirus_b	6	20	25	118
hepacivirus_b	6	30	25	101
hepacivirus_b	6	40	25	85
hepacivirus_b	6	50	25	66
hepacivirus_b	7	0	25	149
hepacivirus_b	7	10	25	153
hepacivirus_b	7	20	25	123
hepacivirus_b	7	30	25	99
hepacivirus_b	7	40	25	83
hepacivirus_b	7	50	25	67
hepacivirus_b	8	0	25	143
hepacivirus_b	8	10	25	159
hepacivirus_b	8	20	25	121
hepacivirus_b	8	30	25	99
hepacivirus_b	8	40	25	87
hepacivirus_b	8	50	25	69
hepacivirus_c	0	0	25	287508
hepacivirus_c	0	10	25	271563
hepacivirus_c	0	20	25	206806
hepacivirus_c	0	30	25	165950
hepacivirus_c	0	40	25	137568
hepacivirus_c	0	50	25	113255
hepacivirus_c	1	0	25	223230
hepacivirus_c	1	10	25	198346
hepacivirus_c	1	20	25	148579
hepacivirus_c	1	30	25	117569
hepacivirus_c	1	40	25	96067
hepacivirus_c	1	50	25	77953
hepacivirus_c	2	0	25	168555
hepacivirus_c	2	10	25	146233
hepacivirus_c	2	20	25	108091
hepacivirus_c	2	30	25	83887
hepacivirus_c	2	40	25	68323
hepacivirus_c	2	50	25	54660
hepacivirus_c	3	0	25	128927
hepacivirus_c	3	10	25	110537
hepacivirus_c	3	20	25	80579
hepacivirus_c	3	30	25	62841
hepacivirus_c	3	40	25	50473
hepacivirus_c	3	50	25	40379
hepacivirus_c	4	0	25	102650
hepacivirus_c	4	10	25	88240
hepacivirus_c	4	20	25	64477
hepacivirus_c	4	30	25	49947
hepacivirus_c	4	40	25	39812
hepacivirus_c	4	50	25	31865
hepacivirus_c	5	0	25	86622
hepacivirus_c	5	10	25	74305
hepacivirus_c	5	20	25	54384
hepacivirus_c	5	30	25	41996
hepacivirus_c	5	40	25	33513
hepacivirus_c	5	50	25	26840
hepacivirus_c	6	0	25	74778
hepacivirus_c	6	10	25	64976
hepacivirus_c	6	20	25	47488
hepacivirus_c	6	30	25	37205
hepacivirus_c	6	40	25	29366
hepacivirus_c	6	50	25	23602
hepacivirus_c	7	0	25	67552
hepacivirus_c	7	10	25	58379
hepacivirus_c	7	20	25	43040
hepacivirus_c	7	30	25	33465
hepacivirus_c	7	40	25	26440
hepacivirus_c	7	50	25	21221
hepacivirus_c	8	0	25	62452
hepacivirus_c	8	10	25	53664
hepacivirus_c	8	20	25	40056
hepacivirus_c	8	30	25	30906
hepacivirus_c	8	40	25	24419
hepacivirus_c	8	50	25	20065
hepacivirus_d	0	0	25	329
hepacivirus_d	0	10	25	358
hepacivirus_d	0	20	25	278
hepacivirus_d	0	30	25	222
hepacivirus_d	0	40	25	186
hepacivirus_d	0	50	25	158
hepacivirus_d	1	0	25	330
hepacivirus_d	1	10	25	352
hepacivirus_d	1	20	25	277
hepacivirus_d	1	30	25	224
hepacivirus_d	1	40	25	183
hepacivirus_d	1	50	25	155
hepacivirus_d	2	0	25	327
hepacivirus_d	2	10	25	341
hepacivirus_d	2	20	25	270
hepacivirus_d	2	30	25	218
hepacivirus_d	2	40	25	187
hepacivirus_d	2	50	25	145
hepacivirus_d	3	0	25	319
hepacivirus_d	3	10	25	346
hepacivirus_d	3	20	25	269
hepacivirus_d	3	30	25	209
hepacivirus_d	3	40	25	176
hepacivirus_d	3	50	25	149
hepacivirus_d	4	0	25	310
hepacivirus_d	4	10	25	334
hepacivirus_d	4	20	25	257
hepacivirus_d	4	30	25	207
hepacivirus_d	4	40	25	178
hepacivirus_d	4	50	25	144
hepacivirus_d	5	0	25	313
hepacivirus_d	5	10	25	321
hepacivirus_d	5	20	25	253
hepacivirus_d	5	30	25	200
hepacivirus_d	5	40	25	177
hepacivirus_d	5	50	25	143
hepacivirus_d	6	0	25	312
hepacivirus_d	6	10	25	316
hepacivirus_d	6	20	25	239
hepacivirus_d	6	30	25	202
hepacivirus_d	6	40	25	174
hepacivirus_d	6	50	25	129
hepacivirus_d	7	0	25	305
hepacivirus_d	7	10	25	313
hepacivirus_d	7	20	25	253
hepacivirus_d	7	30	25	201
hepacivirus_d	7	40	25	164
hepacivirus_d	7	50	25	136
hepacivirus_d	8	0	25	295
hepacivirus_d	8	10	25	305
hepacivirus_d	8	20	25	231
hepacivirus_d	8	30	25	195
hepacivirus_d	8	40	25	161
hepacivirus_d	8	50	25	132
hepacivirus_f	0	0	25	154
hepacivirus_f	0	10	25	169
hepacivirus_f	0	20	25	129
hepacivirus_f	0	30	25	101
hepacivirus_f	0	40	25	88
hepacivirus_f	0	50	25	70
hepacivirus_f	1	0	25	149
hepacivirus_f	1	10	25	161
hepacivirus_f	1	20	25	131
hepacivirus_f	1	30	25	106
hepacivirus_f	1	40	25	91
hepacivirus_f	1	50	25	76
hepacivirus_f	2	0	25	148
hepacivirus_f	2	10	25	154
hepacivirus_f	2	20	25	126
hepacivirus_f	2	30	25	103
hepacivirus_f	2	40	25	87
hepacivirus_f	2	50	25	74
hepacivirus_f	3	0	25	147
hepacivirus_f	3	10	25	158
hepacivirus_f	3	20	25	127
hepacivirus_f	3	30	25	104
hepacivirus_f	3	40	25	88
hepacivirus_f	3	50	25	73
hepacivirus_f	4	0	25	151
hepacivirus_f	4	10	25	154
hepacivirus_f	4	20	25	129
hepacivirus_f	4	30	25	100
hepacivirus_f	4	40	25	83
hepacivirus_f	4	50	25	73
hepacivirus_f	5	0	25	151
hepacivirus_f	5	10	25	166
hepacivirus_f	5	20	25	124
hepacivirus_f	5	30	25	106
hepacivirus_f	5	40	25	85
hepacivirus_f	5	50	25	71
hepacivirus_f	6	0	25	147
hepacivirus_f	6	10	25	167
hepacivirus_f	6	20	25	129
hepacivirus_f	6	30	25	105
hepacivirus_f	6	40	25	83
hepacivirus_f	6	50	25	70
hepacivirus_f	7	0	25	152
hepacivirus_f	7	10	25	157
hepacivirus_f	7	20	25	128
hepacivirus_f	7	30	25	101
hepacivirus_f	7	40	25	91
hepacivirus_f	7	50	25	71
hepacivirus_f	8	0	25	152
hepacivirus_f	8	10	25	161
hepacivirus_f	8	20	25	129
hepacivirus_f	8	30	25	101
hepacivirus_f	8	40	25	90
hepacivirus_f	8	50	25	70
hepacivirus_i	0	0	25	139
hepacivirus_i	0	10	25	151
hepacivirus_i	0	20	25	119
hepacivirus_i	0	30	25	98
hepacivirus_i	0	40	25	76
hepacivirus_i	0	50	25	69
hepacivirus_i	1	0	25	141
hepacivirus_i	1	10	25	150
hepacivirus_i	1	20	25	122
hepacivirus_i	1	30	25	98
hepacivirus_i	1	40	25	81
hepacivirus_i	1	50	25	65
hepacivirus_i	2	0	25	139
hepacivirus_i	2	10	25	155
hepacivirus_i	2	20	25	119
hepacivirus_i	2	30	25	97
hepacivirus_i	2	40	25	85
hepacivirus_i	2	50	25	65
hepacivirus_i	3	0	25	141
hepacivirus_i	3	10	25	154
hepacivirus_i	3	20	25	114
hepacivirus_i	3	30	25	95
hepacivirus_i	3	40	25	81
hepacivirus_i	3	50	25	70
hepacivirus_i	4	0	25	146
hepacivirus_i	4	10	25	151
hepacivirus_i	4	20	25	119
hepacivirus_i	4	30	25	96
hepacivirus_i	4	40	25	80
hepacivirus_i	4	50	25	69
hepacivirus_i	5	0	25	143
hepacivirus_i	5	10	25	150
hepacivirus_i	5	20	25	122
hepacivirus_i	5	30	25	94
hepacivirus_i	5	40	25	82
hepacivirus_i	5	50	25	70
hepacivirus_i	6	0	25	142
hepacivirus_i	6	10	25	152
hepacivirus_i	6	20	25	120
hepacivirus_i	6	30	25	95
hepacivirus_i	6	40	25	80
hepacivirus_i	6	50	25	69
hepacivirus_i	7	0	25	142
hepacivirus_i	7	10	25	152
hepacivirus_i	7	20	25	116
hepacivirus_i	7	30	25	98
hepacivirus_i	7	40	25	82
hepacivirus_i	7	50	25	68
hepacivirus_i	8	0	25	140
hepacivirus_i	8	10	25	152
hepacivirus_i	8	20	25	118
hepacivirus_i	8	30	25	97
hepacivirus_i	8	40	25	82
hepacivirus_i	8	50	25	67
hepacivirus_j	0	0	25	158
hepacivirus_j	0	10	25	168
hepacivirus_j	0	20	25	132
hepacivirus_j	0	30	25	108
hepacivirus_j	0	40	25	90
hepacivirus_j	0	50	25	70
hepacivirus_j	1	0	25	156
hepacivirus_j	1	10	25	164
hepacivirus_j	1	20	25	132
hepacivirus_j	1	30	25	105
hepacivirus_j	1	40	25	90
hepacivirus_j	1	50	25	72
hepacivirus_j	2	0	25	152
hepacivirus_j	2	10	25	168
hepacivirus_j	2	20	25	121
hepacivirus_j	2	30	25	108
hepacivirus_j	2	40	25	97
hepacivirus_j	2	50	25	73
hepacivirus_j	3	0	25	153
hepacivirus_j	3	10	25	170
hepacivirus_j	3	20	25	132
hepacivirus_j	3	30	25	103
hepacivirus_j	3	40	25	90
hepacivirus_j	3	50	25	72
hepacivirus_j	4	0	25	157
hepacivirus_j	4	10	25	163
hepacivirus_j	4	20	25	136
hepacivirus_j	4	30	25	103
hepacivirus_j	4	40	25	88
hepacivirus_j	4	50	25	72
hepacivirus_j	5	0	25	156
hepacivirus_j	5	10	25	167
hepacivirus_j	5	20	25	128
hepacivirus_j	5	30	25	102
hepacivirus_j	5	40	25	92
hepacivirus_j	5	50	25	77
hepacivirus_j	6	0	25	161
hepacivirus_j	6	10	25	170
hepacivirus_j	6	20	25	129
hepacivirus_j	6	30	25	101
hepacivirus_j	6	40	25	95
hepacivirus_j	6	50	25	77
hepacivirus_j	7	0	25	154
hepacivirus_j	7	10	25	168
hepacivirus_j	7	20	25	132
hepacivirus_j	7	30	25	106
hepacivirus_j	7	40	25	89
hepacivirus_j	7	50	25	73
hepacivirus_j	8	0	25	160
hepacivirus_j	8	10	25	165
hepacivirus_j	8	20	25	121
hepacivirus_j	8	30	25	111
hepacivirus_j	8	40	25	91
hepacivirus_j	8	50	25	69
hepacivirus_k	0	0	25	156
hepacivirus_k	0	10	25	165
hepacivirus_k	0	20	25	131
hepacivirus_k	0	30	25	106
hepacivirus_k	0	40	25	92
hepacivirus_k	0	50	25	76
hepacivirus_k	1	0	25	158
hepacivirus_k	1	10	25	170
hepacivirus_k	1	20	25	124
hepacivirus_k	1	30	25	105
hepacivirus_k	1	40	25	89
hepacivirus_k	1	50	25	71
hepacivirus_k	2	0	25	156
hepacivirus_k	2	10	25	161
hepacivirus_k	2	20	25	134
hepacivirus_k	2	30	25	105
hepacivirus_k	2	40	25	92
hepacivirus_k	2	50	25	76
hepacivirus_k	3	0	25	156
hepacivirus_k	3	10	25	167
hepacivirus_k	3	20	25	125
hepacivirus_k	3	30	25	107
hepacivirus_k	3	40	25	89
hepacivirus_k	3	50	25	74
hepacivirus_k	4	0	25	159
hepacivirus_k	4	10	25	163
hepacivirus_k	4	20	25	125
hepacivirus_k	4	30	25	102
hepacivirus_k	4	40	25	88
hepacivirus_k	4	50	25	74
hepacivirus_k	5	0	25	153
hepacivirus_k	5	10	25	167
hepacivirus_k	5	20	25	130
hepacivirus_k	5	30	25	105
hepacivirus_k	5	40	25	89
hepacivirus_k	5	50	25	75
hepacivirus_k	6	0	25	157
hepacivirus_k	6	10	25	168
hepacivirus_k	6	20	25	119
hepacivirus_k	6	30	25	105
hepacivirus_k	6	40	25	92
hepacivirus_k	6	50	25	73
hepacivirus_k	7	0	25	157
hepacivirus_k	7	10	25	157
hepacivirus_k	7	20	25	132
hepacivirus_k	7	30	25	108
hepacivirus_k	7	40	25	87
hepacivirus_k	7	50	25	72
hepacivirus_k	8	0	25	150
hepacivirus_k	8	10	25	166
hepacivirus_k	8	20	25	128
hepacivirus_k	8	30	25	105
hepacivirus_k	8	40	25	91
hepacivirus_k	8	50	25	72
hepacivirus_l	0	0	25	141
hepacivirus_l	0	10	25	154
hepacivirus_l	0	20	25	119
hepacivirus_l	0	30	25	98
hepacivirus_l	0	40	25	79
hepacivirus_l	0	50	25	71
hepacivirus_l	1	0	25	144
hepacivirus_l	1	10	25	150
hepacivirus_l	1	20	25	122
hepacivirus_l	1	30	25	96
hepacivirus_l	1	40	25	83
hepacivirus_l	1	50	25	67
hepacivirus_l	2	0	25	147
hepacivirus_l	2	10	25	154
hepacivirus_l	2	20	25	123
hepacivirus_l	2	30	25	93
hepacivirus_l	2	40	25	83
hepacivirus_l	2	50	25	67
hepacivirus_l	3	0	25	144
hepacivirus_l	3	10	25	153
hepacivirus_l	3	20	25	118
hepacivirus_l	3	30	25	96
hepacivirus_l	3	40	25	88
hepacivirus_l	3	50	25	66
hepacivirus_l	4	0	25	143
hepacivirus_l	4	10	25	155
hepacivirus_l	4	20	25	123
hepacivirus_l	4	30	25	92
hepacivirus_l	4	40	25	81
hepacivirus_l	4	50	25	68
hepacivirus_l	5	0	25	139
hepacivirus_l	5	10	25	155
hepacivirus_l	5	20	25	117
hepacivirus_l	5	30	25	95
hepacivirus_l	5	40	25	77
hepacivirus_l	5	50	25	70
hepacivirus_l	6	0	25	139
hepacivirus_l	6	10	25	150
hepacivirus_l	6	20	25	123
hepacivirus_l	6	30	25	96
hepacivirus_l	6	40	25	81
hepacivirus_l	6	50	25	67
hepacivirus_l	7	0	25	144
hepacivirus_l	7	10	25	156
hepacivirus_l	7	20	25	118
hepacivirus_l	7	30	25	102
hepacivirus_l	7	40	25	85
hepacivirus_l	7	50	25	67
hepacivirus_l	8	0	25	144
hepacivirus_l	8	10	25	154
hepacivirus_l	8	20	25	119
hepacivirus_l	8	30	25	91
hepacivirus_l	8	40	25	78
hepacivirus_l	8	50	25	70
hepacivirus_m	0	0	25	145
hepacivirus_m	0	10	25	157
hepacivirus_m	0	20	25	122
hepacivirus_m	0	30	25	95
hepacivirus_m	0	40	25	84
hepacivirus_m	0	50	25	69
hepacivirus_m	1	0	25	145
hepacivirus_m	1	10	25	158
hepacivirus_m	1	20	25	123
hepacivirus_m	1	30	25	98
hepacivirus_m	1	40	25	88
hepacivirus_m	1	50	25	71
hepacivirus_m	2	0	25	144
hepacivirus_m	2	10	25	159
hepacivirus_m	2	20	25	120
hepacivirus_m	2	30	25	101
hepacivirus_m	2	40	25	88
hepacivirus_m	2	50	25	73
hepacivirus_m	3	0	25	153
hepacivirus_m	3	10	25	159
hepacivirus_m	3	20	25	117
hepacivirus_m	3	30	25	98
hepacivirus_m	3	40	25	86
hepacivirus_m	3	50	25	71
hepacivirus_m	4	0	25	147
hepacivirus_m	4	10	25	159
hepacivirus_m	4	20	25	124
hepacivirus_m	4	30	25	98
hepacivirus_m	4	40	25	80
hepacivirus_m	4	50	25	70
hepacivirus_m	5	0	25	145
hepacivirus_m	5	10	25	154
hepacivirus_m	5	20	25	130
hepacivirus_m	5	30	25	97
hepacivirus_m	5	40	25	85
hepacivirus_m	5	50	25	71
hepacivirus_m	6	0	25	147
hepacivirus_m	6	10	25	157
hepacivirus_m	6	20	25	123
hepacivirus_m	6	30	25	101
hepacivirus_m	6	40	25	88
hepacivirus_m	6	50	25	74
hepacivirus_m	7	0	25	145
hepacivirus_m	7	10	25	157
hepacivirus_m	7	20	25	121
hepacivirus_m	7	30	25	96
hepacivirus_m	7	40	25	86
hepacivirus_m	7	50	25	66
hepacivirus_m	8	0	25	149
hepacivirus_m	8	10	25	160
hepacivirus_m	8	20	25	123
hepacivirus_m	8	30	25	96
hepacivirus_m	8	40	25	85
hepacivirus_m	8	50	25	72
hepacivirus_n	0	0	25	384
hepacivirus_n	0	10	25	410
hepacivirus_n	0	20	25	316
hepacivirus_n	0	30	25	268
hepacivirus_n	0	40	25	228
hepacivirus_n	0	50	25	178
hepacivirus_n	1	0	25	383
hepacivirus_n	1	10	25	397
hepacivirus_n	1	20	25	308
hepacivirus_n	1	30	25	251
hepacivirus_n	1	40	25	211
hepacivirus_n	1	50	25	176
hepacivirus_n	2	0	25	375
hepacivirus_n	2	10	25	390
hepacivirus_n	2	20	25	304
hepacivirus_n	2	30	25	249
hepacivirus_n	2	40	25	214
hepacivirus_n	2	50	25	176
hepacivirus_n	3	0	25	365
hepacivirus_n	3	10	25	379
hepacivirus_n	3	20	25	293
hepacivirus_n	3	30	25	229
hepacivirus_n	3	40	25	200
hepacivirus_n	3	50	25	161
hepacivirus_n	4	0	25	351
hepacivirus_n	4	10	25	357
hepacivirus_n	4	20	25	280
hepacivirus_n	4	30	25	221
hepacivirus_n	4	40	25	180
hepacivirus_n	4	50	25	160
hepacivirus_n	5	0	25	348
hepacivirus_n	5	10	25	354
hepacivirus_n	5	20	25	270
hepacivirus_n	5	30	25	213
hepacivirus_n	5	40	25	170
hepacivirus_n	5	50	25	144
hepacivirus_n	6	0	25	341
hepacivirus_n	6	10	25	350
hepacivirus_n	6	20	25	254
hepacivirus_n	6	30	25	199
hepacivirus_n	6	40	25	176
hepacivirus_n	6	50	25	151
hepacivirus_n	7	0	25	335
hepacivirus_n	7	10	25	325
hepacivirus_n	7	20	25	245
hepacivirus_n	7	30	25	203
hepacivirus_n	7	40	25	166
hepacivirus_n	7	50	25	137
hepacivirus_n	8	0	25	323
hepacivirus_n	8	10	25	323
hepacivirus_n	8	20	25	245
hepacivirus_n	8	30	25	193
hepacivirus_n	8	40	25	159
hepacivirus_n	8	50	25	137
hepatitis_b	0	0	25	121342
hepatitis_b	0	10	25	84885
hepatitis_b	0	20	25	57931
hepatitis_b	0	30	25	42833
hepatitis_b	0	40	25	32673
hepatitis_b	0	50	25	25579
hepatitis_b	1	0	25	58800
hepatitis_b	1	10	25	36736
hepatitis_b	1	20	25	24670
hepatitis_b	1	30	25	18066
hepatitis_b	1	40	25	13201
hepatitis_b	1	50	25	10121
hepatitis_b	2	0	25	29822
hepatitis_b	2	10	25	17637
hepatitis_b	2	20	25	11859
hepatitis_b	2	30	25	8418
hepatitis_b	2	40	25	6446
hepatitis_b	2	50	25	4901
hepatitis_b	3	0	25	17049
hepatitis_b	3	10	25	10112
hepatitis_b	3	20	25	6913
hepatitis_b	3	30	25	4925
hepatitis_b	3	40	25	3807
hepatitis_b	3	50	25	2799
hepatitis_b	4	0	25	10813
hepatitis_b	4	10	25	6795
hepatitis_b	4	20	25	4700
hepatitis_b	4	30	25	3258
hepatitis_b	4	40	25	2655
hepatitis_b	4	50	25	1925
hepatitis_b	5	0	25	7778
hepatitis_b	5	10	25	5014
hepatitis_b	5	20	25	3245
hepatitis_b	5	30	25	2385
hepatitis_b	5	40	25	1816
hepatitis_b	5	50	25	1394
hepatitis_b	6	0	25	5751
